time;type;cp;cp_target_power;cp_charging_rate;vehicle;vehicle_soc;vehicle_charge;vehicle_capacity;cp_charge_increment
29700;U;1;22,0;22,0;12,0;0,8071037037037035;60,53277777777777;75,0;0,6355555555555555
29700;U;2;0,0;0,0;8,0;1,0;37,3;37,3;0,0
29700;U;4;22,0;22,0;9,0;0,759861111111111;39,51277777777777;52,0;0,6355555555555555
29700;U;5;22,0;22,0;10,0;0,9253739316239317;48,11944444444445;52,0;0,6355555555555555
29700;U;6;22,0;22,0;14,0;0,8891718796544535;33,166111111111114;37,3;0,6355555555555555
29700;U;9;22,0;22,0;15,0;0,39703902293714627;14,809555555555555;37,3;0,6355555555555555
29918;D;0;0,0;0,0;;;;;0,0
29918;D;1;22,0;22,0;12,0;0,8248666666666665;61,86499999999999;75,0;1,3322222222222222
29918;D;2;0,0;0,0;8,0;1,0;37,3;37,3;0,0
29918;D;4;22,0;22,0;9,0;0,785480769230769;40,84499999999999;52,0;1,3322222222222222
29918;D;5;22,0;22,0;10,0;0,9509935897435897;49,45166666666667;52,0;1,3322222222222222
29918;D;6;22,0;22,0;14,0;0,9248882931188562;34,498333333333335;37,3;1,3322222222222222
29918;D;9;22,0;22,0;15,0;0,43275543640154895;16,141777777777776;37,3;1,3322222222222222
29919;D;1;22,0;22,0;12,0;0,824948148148148;61,8711111111111;75,0;0,006111111111111111
29919;D;2;0,0;0,0;;;;;0,0
29919;D;4;22,0;22,0;9,0;0,7855982905982904;40,8511111111111;52,0;0,006111111111111111
29919;D;5;22,0;22,0;10,0;0,9511111111111111;49,45777777777778;52,0;0,006111111111111111
29919;D;6;22,0;22,0;14,0;0,9250521298778672;34,504444444444445;37,3;0,006111111111111111
29919;D;9;22,0;22,0;15,0;0,43291927316056;16,147888888888886;37,3;0,006111111111111111
29920;A;1;20,0;20,0;12,0;0,8250296296296294;61,87722222222221;75,0;0,006111111111111111
29920;A;3;20,0;20,0;16,0;0,83;53,12;64,0;
29920;A;4;20,0;20,0;9,0;0,7857158119658118;40,85722222222221;52,0;0,006111111111111111
29920;A;5;20,0;20,0;10,0;0,9512286324786324;49,46388888888889;52,0;0,006111111111111111
29920;A;6;20,0;20,0;14,0;0,9252159666368782;34,510555555555555;37,3;0,006111111111111111
29920;A;9;20,0;20,0;15,0;0,433083109919571;16,153999999999996;37,3;0,006111111111111111
